Station_Name,SAINT JOHN
Station_Number,65
Latitude_Decimal_Degrees,45.251
Longitude_Decimal_Degrees,66.063
Datum,CD
Time_Zone,AST
SLEV=Observed Water Level
Obs_date,SLEV(metres)
2006/05/28,4.51,
2006/05/29,4.567,
2006/05/30,4.54,
2006/05/31,4.568,
2006/06/01,4.663,
2006/06/02,4.718,
2006/06/03,4.704,
2006/06/04,4.72,
2006/06/05,4.697,
2006/06/06,4.618,
2006/06/07,4.614,
2006/06/08,4.64,
2006/06/09,4.635,
2006/06/10,4.682,
2006/06/11,4.668,
2006/06/12,4.587,
2006/06/13,4.538,
2006/06/14,4.528,
2006/06/15,4.682,
2006/06/16,4.672,
2006/06/17,4.697,
2006/06/18,4.722,
2006/06/19,4.725,
2006/06/20,4.729,
2006/06/21,4.649,
2006/06/22,4.558,
2006/06/23,4.403,
2006/06/24,4.285,
2006/06/25,4.26,
2006/06/26,4.261,
2006/06/27,4.278,
2006/06/28,4.353,
2006/06/29,4.439,
2006/06/30,4.523,
2006/07/01,4.509,
2006/07/02,4.522,
2006/07/03,4.498,
2006/07/04,4.503,
2006/07/05,4.528,
2006/07/06,4.475,
2006/07/07,4.392,
2006/07/08,4.333,
2006/07/09,4.321,
2006/07/10,4.288,
2006/07/11,4.277,
2006/07/12,4.28,
2006/07/13,4.402,
2006/07/14,4.497,
2006/07/15,4.537,
2006/07/16,4.592,
2006/07/17,4.602,
2006/07/18,4.613,
2006/07/19,4.471,
2006/07/20,4.406,
2006/07/21,4.415,
2006/07/22,4.443,
2006/07/23,4.464,
2006/07/24,4.41,
2006/07/25,4.403,
2006/07/26,4.467,
2006/07/27,4.504,
2006/07/28,4.569,
2006/07/29,4.59,
2006/07/31,4.644,
2006/08/01,4.675,
2006/08/02,4.713,
2006/08/03,4.687,
2006/08/04,4.659,
2006/08/05,4.567,
2006/08/06,4.467,
2006/08/07,4.511,
2006/08/08,4.455,
2006/08/09,4.461,
2006/08/10,4.546,
2006/08/11,4.227,
2006/08/12,4.418,
2006/08/13,4.464,
2006/08/14,4.537,
2006/08/15,4.609,
2006/08/16,4.548,
2006/08/17,4.486,
2006/08/18,4.423,
2006/08/19,4.418,
2006/08/20,4.425,
2006/08/21,4.438,
2006/08/22,4.485,
2006/08/23,4.57,
2006/08/24,4.656,
2006/08/25,4.693,
2006/08/26,4.716,
2006/08/27,4.778,
2006/08/28,4.884,
2006/08/29,4.93,
2006/08/30,4.961,
2006/08/31,4.886,
2006/09/01,4.833,
2006/09/02,4.809,
2006/09/03,4.782,
2006/09/04,4.873,
2006/09/05,4.702,
2006/09/06,4.616,
2006/09/07,4.444,
2006/09/08,4.348,
2006/09/09,4.353,
2006/09/10,4.337,
2006/09/28,4.483,
2006/09/29,4.618,
2006/09/30,4.486,
2006/10/01,4.448,
2006/10/03,4.358,
2006/10/04,4.324,
2006/10/05,4.15,
2006/10/06,4.002,
2006/10/07,3.897,
2006/10/08,3.857,
2006/10/09,3.977,
2006/10/10,3.96,
2006/10/11,4.096,
2006/10/12,4.259,
2006/10/13,4.358,
2006/11/25,4.505,
2006/11/26,4.466,
2006/11/27,4.493,
2006/11/28,4.512,
2006/11/29,4.525,
2006/11/30,4.583,
2006/12/01,4.449,
2006/12/02,4.522,
2006/12/03,4.251,
2006/12/04,4.46,
2006/12/05,4.298,
2006/12/06,4.414,
2006/12/07,4.489,
2006/12/08,4.409,
2006/12/09,4.465,
2006/12/10,4.447,
2006/12/11,4.438,
2006/12/12,4.397,
2006/12/13,4.478,
2006/12/14,4.497,
2006/12/15,4.585,
2006/12/16,4.525,
2006/12/17,4.44,
2006/12/18,4.451,
2006/12/19,4.304,
2006/12/20,4.343,
2006/12/21,4.301,
2006/12/22,4.276,
2006/12/23,4.518,
2006/12/24,4.505,
2006/12/26,4.682,
2006/12/27,4.674,
2006/12/28,4.493,
2006/12/29,4.306,
2006/12/30,4.39,
2006/12/31,4.325,
2007/01/01,4.452,
2007/01/02,4.344,
2007/01/03,4.272,
2007/01/04,4.379,
2007/01/05,4.372,
2007/01/06,4.572,
2007/01/07,4.347,
2007/01/08,4.605,
2007/01/09,4.573,
2007/01/10,4.538,
2007/01/11,4.352,
2007/01/12,4.459,
2007/01/13,4.408,
2007/01/14,4.422,
2007/01/15,4.369,
2007/01/16,4.439,
2007/01/17,4.124,
2007/01/18,4.292,
2007/01/19,4.476,
2007/01/20,4.363,
2007/01/21,4.205,
2007/01/22,4.369,
2007/01/23,4.538,
2007/01/24,4.473,
2007/01/25,4.619,
2007/01/26,4.588,
2007/01/27,4.52,
2007/01/28,4.507,
2007/01/29,4.567,
2007/01/30,4.392,
2007/01/31,4.383,
2007/02/01,4.365,
2007/02/02,4.414,
2007/02/03,4.436,
2007/02/04,4.24,
2007/02/05,4.303,
2007/02/06,4.213,
2007/02/08,4.417,
2007/02/09,4.509,
2007/02/10,4.47,
2007/02/11,4.509,
2007/02/12,4.565,
2007/02/13,4.212,
2007/02/14,4.456,
2007/02/15,4.56,
2007/02/16,4.228,
2007/02/17,4.288,
2007/02/18,4.338,
2007/02/19,4.305,
2007/02/20,4.313,
2007/02/21,4.502,
2007/02/22,4.539,
2007/02/23,4.645,
2007/02/24,4.641,
2007/02/25,4.525,
2007/02/26,4.557,
2007/02/27,4.535,
2007/02/28,4.429,
2007/03/01,4.364,
2007/03/03,4.332,
2007/03/04,4.455,
2007/03/05,4.438,
2007/03/06,4.274,
2007/03/07,4.255,
2007/03/08,4.385,
2007/03/09,4.26,
2007/03/10,4.325,
2007/03/11,4.401,
2007/03/12,4.409,
2007/03/13,4.418,
2007/03/14,4.452,
2007/03/15,4.365,
2007/03/16,4.237,
2007/03/17,4.524,
2007/03/18,4.424,
2007/03/19,4.194,
2007/03/20,4.227,
2007/03/21,4.022,
2007/03/22,4.35,
2007/03/23,4.269,
2007/03/24,4.415,
2007/03/25,4.403,
2007/03/26,4.426,
2007/03/27,4.466,
2007/03/28,4.377,
2007/03/29,4.269,
2007/03/30,4.38,
2007/03/31,4.284,
2007/04/01,4.275,
2007/04/02,4.357,
2007/04/03,4.353,
2007/04/04,4.347,
2007/04/05,4.582,
2007/04/07,4.57,
2007/04/08,4.484,
2007/04/09,4.423,
2007/04/10,4.51,
2007/04/11,4.452,
2007/04/12,4.438,
2007/04/13,4.512,
2007/04/14,4.415,
2007/04/15,4.383,
2007/04/16,4.414,
2007/04/17,4.422,
2007/04/18,4.367,
2007/04/19,4.435,
2007/04/20,4.415,
2007/04/21,4.444,
2007/04/22,4.487,
2007/04/23,4.547,
2007/04/24,4.556,
2007/04/25,4.528,
2007/04/26,4.462,
2007/04/27,4.429,
2007/04/28,4.507,
2007/04/29,4.464,
2007/04/30,4.484,
2007/05/01,4.421,
2007/05/02,4.417,
2007/05/03,4.388,
2007/05/04,4.367,
2007/05/05,4.415,
2007/05/06,4.351,
2007/05/07,4.391,
2007/05/08,4.46,
2007/05/09,4.471,
2007/05/10,4.545,
2007/05/11,4.592,
2007/05/12,4.543,
2007/05/13,4.535,
2007/05/14,4.406,
2007/05/15,4.392,
2007/05/16,4.324,
2007/05/17,4.253,
2007/05/18,4.217,
2007/05/19,4.397,
2007/05/20,4.534,
2007/05/21,4.543,
2007/05/22,4.477,
2007/05/23,4.469,
2007/05/24,4.467,
2007/05/25,4.546,
2007/05/26,4.514,
2007/05/27,4.402,
2007/05/28,4.415,
2007/05/29,4.354,
2007/05/30,4.355,
2007/05/31,4.33,
2007/06/01,4.381,
2007/06/02,4.393,
2007/06/03,4.43,
2007/06/04,4.509,
2007/06/05,4.633,
2007/06/06,4.619,
2007/06/07,4.585,
2007/06/08,4.585,
2007/06/09,4.599,
2007/06/10,4.583,
2007/06/11,4.562,
2007/06/12,4.489,
2007/06/13,4.385,
2007/06/14,4.343,
2007/06/15,4.336,
2007/06/16,4.345,
2007/06/17,4.422,
2007/06/18,4.47,
2007/06/19,4.491,
2007/06/20,4.599,
2007/06/21,4.667,
2007/06/22,4.687,
2007/06/23,4.656,
2007/06/24,4.546,
2007/06/25,4.442,
2007/06/26,4.407,
2007/06/27,4.395,
2007/07/04,4.384,
2007/07/05,4.474,
2007/07/06,4.532,
2007/07/07,4.616,
2007/07/08,4.65,
2007/07/09,4.553,
2007/07/10,4.498,
2007/07/11,4.443,
2007/07/12,4.439,
2007/07/13,4.336,
2007/07/14,4.285,
2007/07/15,4.328,
2007/07/16,4.364,
2007/07/17,4.396,
2007/07/18,4.444,
2007/07/19,4.532,
2007/07/20,4.601,
2007/07/21,4.522,
2007/07/22,4.454,
2007/07/23,4.419,
2007/07/24,4.435,
2007/07/25,4.413,
2007/07/26,4.384,
2007/07/27,4.387,
2007/07/28,4.363,
2007/07/29,4.315,
2007/07/30,4.293,
2007/07/31,4.316,
2007/08/01,4.337,
2007/08/02,4.389,
2007/08/03,4.422,
2007/08/04,4.501,
2007/08/05,4.522,
2007/08/06,4.591,
2007/08/07,4.581,
2007/08/08,4.583,
2007/08/09,4.424,
2007/08/10,4.4,
2007/08/11,4.388,
2007/08/13,4.359,
2007/08/14,4.394,
2007/08/15,4.439,
2007/08/16,4.425,
2007/08/17,4.473,
2007/08/18,4.5,
2007/08/19,4.43,
2007/08/20,4.428,
2007/08/21,4.446,
2007/08/22,4.415,
2007/08/23,4.405,
2007/08/24,4.441,
2007/08/25,4.421,
2007/08/26,4.408,
2007/08/27,4.277,
2007/08/28,4.224,
2007/08/29,4.259,
2007/08/30,4.133,
2007/08/31,4.359,
2007/09/01,4.4,
2007/09/02,4.462,
2007/09/03,4.557,
2007/09/04,4.538,
2007/09/05,4.51,
2007/09/06,4.465,
2007/09/07,4.366,
2007/09/08,4.382,
2007/09/09,4.278,
2007/09/10,4.31,
2007/09/11,4.374,
2007/09/12,4.579,
2007/09/13,4.287,
2007/09/14,4.35,
2007/09/15,4.44,
2007/09/16,4.351,
2007/09/17,4.35,
2007/09/18,4.355,
2007/09/19,4.414,
2007/09/20,4.436,
2007/09/21,4.427,
2007/09/22,4.457,
2007/09/23,4.395,
2007/09/24,4.297,
2007/09/25,4.337,
2007/09/26,4.335,
2007/09/27,4.269,
2007/09/28,4.368,
2007/09/29,4.345,
2007/09/30,4.324,
2007/10/01,4.4,
2007/10/02,4.444,
2007/10/03,4.525,
2007/10/04,4.523,
2007/10/05,4.471,
2007/10/06,4.415,
2007/10/07,4.403,
2007/10/08,4.469,
2007/10/09,4.49,
2007/10/10,4.461,
2007/10/11,4.483,
2007/10/12,4.57,
2007/10/13,4.497,
2007/10/14,4.449,
2007/10/15,4.421,
2007/10/16,4.46,
2007/10/17,4.507,
2007/10/18,4.543,
2007/10/19,4.633,
2007/10/20,4.692,
2007/10/21,4.535,
2007/10/22,4.46,
2007/10/23,4.516,
2007/10/24,4.369,
2007/10/25,4.266,
2007/10/26,4.148,
2007/10/27,4.294,
2007/10/28,4.336,
2007/10/29,4.321,
2007/10/30,4.42,
2007/10/31,4.483,
2007/11/01,4.617,
2007/11/02,4.448,
2007/11/03,4.585,
2007/11/04,4.426,
2007/11/05,4.472,
2007/11/06,4.506,
2007/11/07,4.425,
2007/11/08,4.333,
2007/11/09,4.332,
2007/11/10,4.358,
2007/11/11,4.354,
2007/11/12,4.327,
2007/11/13,4.474,
2007/11/14,4.53,
2007/11/15,4.598,
2007/11/16,4.759,
2007/11/17,4.554,
2007/11/18,4.393,
2007/11/19,4.395,
2007/11/20,4.496,
2007/11/21,4.533,
2007/11/22,4.525,
2007/11/23,4.423,
2007/11/24,4.232,
2007/11/25,4.257,
2007/11/26,4.333,
2007/11/27,4.475,
2007/11/28,4.326,
2007/11/29,4.566,
2007/11/30,4.493,
2007/12/01,4.395,
2007/12/02,4.418,
2007/12/03,4.62,
2007/12/04,4.443,
2007/12/05,4.548,
2007/12/06,4.394,
2007/12/07,4.282,
2007/12/08,4.298,
2007/12/09,4.186,
2007/12/10,4.295,
2007/12/11,4.295,
2007/12/12,4.427,
2007/12/13,4.287,
2007/12/14,4.572,
2007/12/15,4.297,
2007/12/16,4.603,
2007/12/17,4.688,
2007/12/18,4.384,
2007/12/19,4.472,
2007/12/20,4.471,
2007/12/21,4.441,
2007/12/22,4.262,
2007/12/23,4.271,
2007/12/24,4.453,
2007/12/25,4.213,
2007/12/26,4.323,
2007/12/27,4.473,
2007/12/28,4.508,
2007/12/29,4.552,
2007/12/30,4.499,
2007/12/31,4.566,
2008/01/01,4.399,
2008/01/02,4.475,
2008/01/03,4.252,
2008/01/04,4.319,
2008/01/05,4.232,
2008/01/06,4.354,
2008/01/07,4.351,
2008/01/08,4.342,
2008/01/09,4.523,
2008/01/16,4.482,
2008/01/18,4.746,
2008/01/19,4.435,
2008/01/20,4.402,
2008/01/21,4.136,
2008/01/23,4.313,
2008/01/24,4.319,
2008/01/25,4.375,
2008/01/26,4.396,
2008/01/27,4.491,
2008/01/28,4.526,
2008/01/29,4.598,
2008/01/30,4.675,
2008/01/31,4.323,
2008/02/01,4.279,
2008/02/02,4.44,
2008/02/03,4.277,
2008/02/04,4.256,
2008/02/05,4.347,
2008/02/06,4.372,
2008/02/07,4.397,
2008/02/08,4.392,
2008/02/09,4.326,
2008/02/10,4.589,
2008/02/11,4.334,
2008/02/12,4.313,
2008/02/13,4.646,
2008/02/14,4.527,
2008/02/15,4.689,
2008/02/16,4.406,
2008/02/17,4.383,
2008/02/19,4.398,
2008/02/20,4.244,
2008/02/21,4.182,
2008/02/22,4.217,
2008/02/23,4.434,
2008/02/24,4.424,
2008/02/25,4.464,
2008/02/26,4.511,
2008/02/27,4.703,
2008/02/28,4.519,
2008/02/29,4.419,
2008/03/01,4.543,
2008/03/02,4.406,
2008/03/03,4.394,
2008/03/04,4.408,
2008/03/05,4.44,
2008/03/06,4.293,
2008/03/07,4.218,
2008/03/08,4.319,
2008/03/09,4.334,
2008/03/11,4.287,
2008/03/12,4.655,
2008/03/14,4.539,
2008/03/15,4.731,
2008/03/16,4.693,
2008/03/17,4.453,
2008/03/18,4.518,
2008/03/19,4.529,
2008/03/20,4.627,
2008/03/21,4.399,
2008/03/22,4.35,
2008/03/23,4.295,
2008/03/24,4.262,
2008/03/25,4.291,
2008/03/26,4.463,
2008/03/27,4.396,
2008/03/28,4.422,
2008/03/29,4.432,
2008/03/30,4.313,
2008/03/31,4.365,
2008/04/01,4.47,
2008/04/02,4.396,
2008/04/03,4.185,
2008/04/04,4.276,
2008/04/05,4.345,
2008/04/06,4.221,
2008/04/07,4.195,
2008/04/08,4.212,
2008/04/09,4.3,
2008/04/10,4.459,
2008/04/11,4.524,
2008/04/12,4.668,
2008/04/13,4.739,
2008/04/14,4.591,
2008/04/15,4.425,
2008/04/16,4.357,
2008/04/17,4.287,
2008/04/18,4.364,
2008/04/19,4.325,
2008/04/20,4.295,
2008/04/21,4.285,
2008/04/22,4.338,
2008/04/23,4.44,
2008/04/24,4.468,
2008/04/25,4.509,
2008/04/26,4.574,
2008/04/27,4.581,
2008/04/28,4.599,
2008/04/29,4.757,
2008/04/30,4.706,
2008/05/01,4.573,
2008/05/02,4.542,
2008/05/03,4.48,
2008/05/04,4.436,
2008/05/05,4.385,
2008/05/06,4.407,
2008/05/07,4.476,
2008/05/08,4.598,
2008/05/09,4.61,
2008/05/10,4.716,
2008/05/11,4.831,
2008/05/12,4.812,
2008/05/13,4.698,
2008/05/14,4.647,
2008/05/15,4.578,
2008/05/16,4.55,
2008/05/17,4.617,
2008/05/18,4.624,
2008/05/19,4.646,
2008/05/20,4.582,
2008/05/21,4.612,
2008/05/22,4.591,
2008/05/23,4.622,
2008/05/24,4.591,
2008/05/25,4.561,
2008/05/26,4.582,
2008/05/27,4.605,
2008/05/28,4.539,
2008/05/29,4.584,
2008/05/30,4.506,
2008/05/31,4.556,
2008/06/01,4.54,
2008/06/02,4.456,
2008/06/03,4.333,
2008/06/04,4.286,
2008/06/05,4.266,
2008/06/06,4.317,
2008/06/07,4.442,
2008/06/08,4.573,
2008/06/09,4.631,
2008/06/10,4.611,
2008/06/11,4.603,
2008/06/12,4.499,
2009/06/05,4.359,
2009/06/06,4.431,
2009/06/07,4.431,
2009/06/08,4.412,
2009/06/09,4.419,
2009/06/10,4.452,
2009/06/11,4.487,
2009/06/12,4.569,
2009/06/13,4.538,
2009/06/14,4.542,
2009/08/12,4.533,
2009/08/13,4.521,
2009/08/14,4.529,
2009/08/15,4.541,
2009/08/16,4.486,
2009/08/17,4.436,
2009/08/18,4.368,
2009/08/19,4.331,
2009/08/22,4.34,
2009/08/23,4.431,
2009/08/24,4.423,
2009/08/25,4.505,
2009/08/26,4.595,
2009/08/27,4.546,
2009/08/28,4.519,
2009/08/29,4.511,
2009/08/30,4.518,
2009/08/31,4.447,
2009/09/01,4.351,
2009/09/02,4.326,
2009/09/03,4.32,
2009/09/04,4.348,
2009/09/05,4.327,
2009/09/06,4.251,
2009/09/07,4.278,
2009/09/08,4.394,
2009/09/09,4.529,
2009/09/10,4.574,
2009/12/01,4.417,
2009/12/02,4.281,
2009/12/03,4.473,
2009/12/04,4.38,
2009/12/05,4.368,
2009/12/06,4.567,
2009/12/07,4.432,
2009/12/09,4.669,
2009/12/10,4.886,
2009/12/11,4.48,
2009/12/12,4.209,
2009/12/13,4.369,
2009/12/14,4.521,
2009/12/15,4.509,
2009/12/16,4.423,
2009/12/17,4.342,
2009/12/18,4.424,
2009/12/19,4.509,
2009/12/20,4.681,
2009/12/21,4.711,
2009/12/22,4.683,
2009/12/23,4.699,
2009/12/24,4.586,
2009/12/25,4.543,
2009/12/26,4.516,
2009/12/27,4.581,
2009/12/28,4.64,
2009/12/29,4.465,
2009/12/30,4.27,
2009/12/31,4.321,
2010/01/01,4.441,
2010/01/02,4.618,
2010/01/03,4.752,
2010/01/04,4.729,
2010/01/05,4.696,
2010/01/06,4.743,
2010/01/07,4.694,
2010/01/08,4.668,
2010/01/09,4.556,
2010/01/10,4.463,
2010/01/11,4.454,
2010/01/12,4.343,
2010/01/13,4.393,
2010/01/14,4.389,
2010/01/15,4.408,
2010/01/16,4.452,
2010/01/17,4.402,
2010/01/18,4.645,
2010/01/19,4.625,
2010/01/20,4.587,
2010/01/21,4.552,
2010/01/22,4.547,
2010/01/23,4.596,
2010/01/24,4.569,
2010/01/25,4.73,
2010/01/26,4.792,
2010/01/27,4.62,
2010/01/28,4.514,
2010/01/29,4.325,
2010/01/30,4.219,
2010/01/31,4.352,
2010/02/01,4.363,
2010/02/02,4.292,
2010/02/03,4.516,
2010/02/04,4.535,
2010/02/05,4.494,
2010/02/06,4.606,
2010/02/07,4.67,
2010/02/08,4.604,
2010/02/09,4.532,
2010/02/10,4.599,
2010/02/11,4.7,
2010/02/12,4.621,
2010/02/13,4.597,
2010/02/14,4.662,
2010/02/15,4.552,
2010/02/16,4.551,
2010/02/17,4.604,
2010/02/18,4.683,
2010/02/19,4.675,
2010/02/20,4.577,
2010/02/21,4.626,
2010/02/22,4.631,
2010/02/24,4.6,
2010/02/25,4.602,
2010/02/26,4.688,
2010/02/27,4.516,
2010/02/28,4.428,
2010/03/12,4.344,
2010/03/13,4.35,
2010/03/14,4.395,
2010/03/15,4.461,
2010/03/16,4.493,
2010/03/17,4.422,
2010/03/18,4.481,
2010/03/19,4.511,
2010/03/20,4.538,
2010/03/21,4.449,
2010/03/22,4.535,
2010/03/23,4.613,
2010/03/24,4.817,
2010/03/25,4.604,
2010/03/26,4.558,
2010/03/27,4.448,
2010/03/28,4.4,
2010/03/29,4.421,
2010/03/30,4.399,
2010/03/31,4.425,
2010/04/09,4.63,
2010/04/10,4.589,
2010/04/11,4.432,
2010/04/12,4.385,
2010/04/13,4.319,
2010/04/14,4.327,
2010/04/15,4.358,
2010/04/16,4.399,
2010/04/17,4.544,
2010/04/18,4.592,
2010/04/19,4.551,
2010/04/20,4.633,
2010/04/21,4.676,
2010/04/22,4.699,
2010/04/23,4.698,
2010/04/24,4.613,
2010/04/25,4.567,
2010/04/26,4.59,
2010/04/27,4.57,
2010/04/28,4.539,
2010/04/29,4.539,
2010/04/30,4.529,
2010/05/01,4.549,
2010/05/02,4.569,
2010/05/03,4.69,
2010/05/04,4.646,
2010/05/05,4.621,
2010/05/06,4.673,
2010/05/07,4.623,
2010/05/08,4.634,
2010/05/09,4.648,
2010/05/10,4.463,
2010/05/11,4.367,
2010/05/12,4.334,
2010/05/13,4.315,
2010/05/14,4.337,
2010/05/15,4.387,
2010/05/16,4.389,
2010/05/17,4.416,
2010/05/18,4.459,
2010/05/19,4.544,
2010/05/20,4.65,
2010/05/21,4.574,
2010/05/22,4.492,
2010/05/23,4.399,
2010/05/24,4.368,
2010/05/25,4.374,
2010/05/26,4.39,
2010/05/27,4.387,
2010/05/28,4.364,
2010/05/29,4.396,
2010/05/30,4.51,
2010/05/31,4.453,
2010/06/01,4.553,
2010/06/02,4.568,
2010/06/03,4.609,
2010/06/04,4.627,
2010/06/05,4.645,
2010/06/06,4.683,
2010/06/07,4.627,
2010/06/08,4.536,
2010/06/09,4.448,
2010/06/10,4.431,
2010/06/11,4.397,
2010/06/12,4.351,
2010/06/13,4.335,
2010/06/14,4.41,
2010/06/15,4.422,
2010/06/16,4.431,
2010/06/17,4.602,
2010/06/18,4.635,
2010/06/19,4.586,
2010/06/20,4.616,
2010/06/21,4.557,
2010/06/22,4.443,
2010/06/23,4.394,
2010/06/24,4.443,
2010/06/25,4.353,
2010/06/26,4.368,
2010/06/27,4.412,
2010/06/28,4.468,
2010/06/29,4.48,
2010/06/30,4.483,
2010/07/01,4.465,
2010/07/02,4.454,
2010/07/03,4.5,
2010/07/04,4.543,
2010/07/05,4.567,
2010/07/06,4.516,
2010/07/07,4.451,
2010/07/08,4.407,
2010/07/09,4.374,
2010/07/10,4.365,
2010/07/11,4.327,
2010/07/12,4.31,
2010/07/13,4.281,
2010/07/14,4.354,
2010/07/15,4.442,
2010/07/16,4.546,
2010/07/17,4.63,
2010/07/18,4.684,
2010/07/19,4.623,
2010/07/20,4.567,
2010/07/21,4.474,
2010/07/27,4.355,
2010/07/28,4.403,
2010/07/30,4.466,
2010/07/31,4.448,
2010/08/01,4.44,
2010/08/02,4.465,
2010/08/03,4.514,
2010/08/04,4.571,
2010/08/05,4.609,
2010/08/06,4.594,
2010/08/07,4.467,
2010/08/08,4.354,
2010/08/09,4.299,
2010/08/10,4.322,
2010/08/11,4.321,
2010/08/12,4.349,
2010/08/13,4.399,
2010/08/14,4.441,
2010/08/15,4.508,
2010/08/16,4.559,
2010/08/17,4.577,
2010/08/18,4.513,
2010/08/19,4.513,
2010/08/20,4.515,
2010/08/21,4.423,
2010/08/22,4.344,
2010/08/23,4.334,
2010/08/24,4.38,
2010/08/25,4.399,
2010/08/26,4.467,
2010/08/27,4.432,
2010/08/28,4.428,
2010/08/29,4.471,
2010/08/30,4.51,
2010/08/31,4.563,
2010/09/01,4.6,
2010/09/02,4.609,
2010/09/03,4.658,
2010/09/04,4.711,
2010/09/05,4.552,
2010/09/06,4.39,
2010/09/07,4.319,
2010/09/08,4.367,
2010/09/09,4.449,
2010/09/10,4.438,
2010/09/11,4.428,
2010/09/12,4.499,
2010/09/13,4.59,
2010/09/14,4.677,
2010/09/15,4.675,
2010/09/16,4.571,
2010/09/17,4.535,
2010/09/18,4.448,
2010/09/19,4.387,
2010/09/20,4.424,
2010/09/21,4.449,
2010/09/22,4.388,
2010/09/23,4.335,
2010/09/24,4.388,
2010/09/25,4.448,
2010/09/26,4.406,
2010/09/27,4.417,
2010/09/28,4.508,
2010/09/29,4.582,
2010/09/30,4.559,
2010/10/01,4.706,
2010/10/02,4.652,
2010/10/03,4.513,
2010/10/04,4.5,
2010/10/05,4.431,
2010/10/06,4.406,
2010/10/07,4.553,
2010/10/08,4.393,
2010/10/09,4.473,
2010/10/10,4.521,
2010/10/11,4.601,
2010/10/12,4.667,
2010/10/13,4.665,
2010/10/14,4.665,
2010/10/15,4.872,
2010/10/16,4.772,
2010/10/17,4.665,
2010/10/18,4.545,
2010/10/19,4.496,
2010/10/20,4.505,
2010/10/21,4.598,
2010/10/22,4.452,
2010/10/23,4.322,
2010/10/24,4.394,
2010/10/25,4.414,
2010/10/26,4.452,
2010/10/27,4.551,
2010/10/28,4.528,
2010/10/29,4.588,
2010/10/30,4.573,
2010/10/31,4.582,
2010/11/01,4.523,
2010/11/02,4.406,
2010/11/03,4.39,
2010/11/04,4.45,
2010/11/05,4.606,
2010/11/06,4.328,
2010/11/07,4.247,
2010/11/08,4.513,
2010/11/09,4.488,
2010/11/10,4.626,
2010/11/11,4.817,
2010/11/12,4.664,
2010/11/13,4.648,
2010/11/14,4.627,
2010/11/15,4.639,
2010/11/16,4.554,
2010/11/17,4.693,
2010/11/18,4.513,
2010/11/19,4.425,
2010/11/20,4.449,
2010/11/21,4.331,
2010/11/22,4.386,
2010/11/23,4.527,
2010/11/24,4.48,
2010/11/25,4.577,
2010/11/26,4.702,
2010/11/27,4.791,
2010/11/28,4.609,
2010/11/29,4.533,
2010/11/30,4.515,
2010/12/01,4.589,
2010/12/02,4.626,
2010/12/03,4.569,
2010/12/04,4.63,
2010/12/05,4.663,
2010/12/06,4.744,
2010/12/07,4.701,
2010/12/08,4.584,
2010/12/09,4.469,
2010/12/10,4.419,
2010/12/11,4.535,
2010/12/12,4.544,
2010/12/13,4.897,
2010/12/14,4.857,
2010/12/15,4.777,
2010/12/16,4.686,
2010/12/17,4.617,
2010/12/18,4.505,
2010/12/19,4.456,
2010/12/20,4.576,
2010/12/21,4.648,
2010/12/25,4.641,
2010/12/26,4.681,
2010/12/27,4.872,
2010/12/28,4.714,
2010/12/29,4.654,
2010/12/30,4.612,
2010/12/31,4.56,
2011/01/01,4.509,
2011/01/02,4.522,
2011/01/03,4.464,
2011/01/04,4.412,
2011/01/05,4.534,
2011/01/06,4.589,
2011/01/07,4.681,
2011/01/08,4.765,
2011/01/09,4.712,
2011/01/10,4.525,
2011/01/11,4.575,
2011/01/12,4.674,
2011/01/13,4.61,
2011/01/14,4.571,
2011/01/22,4.389,
2011/01/23,4.481,
2011/01/24,4.386,
2011/01/25,4.415,
2011/01/26,4.609,
2011/01/27,4.655,
2011/01/28,4.606,
2011/01/29,4.602,
2011/01/30,4.446,
2011/01/31,4.328,
2011/02/01,4.273,
2011/02/02,4.369,
2011/02/03,4.437,
2011/02/04,4.393,
2011/02/05,4.461,
2011/02/06,4.503,
2011/02/07,4.524,
2011/02/08,4.707,
2011/02/09,4.418,
2011/02/10,4.53,
2011/02/11,4.544,
2011/02/12,4.664,
2011/02/13,4.5,
2011/02/14,4.63,
2011/02/15,4.411,
2011/02/16,4.327,
2011/02/17,4.391,
2011/02/18,4.476,
2011/02/19,4.513,
2011/02/20,4.442,
2011/02/21,4.542,
2011/02/22,4.528,
2011/02/23,4.543,
2011/02/24,4.687,
2011/02/25,4.77,
2011/02/26,4.414,
2011/03/02,4.532,
2011/03/03,4.251,
2011/03/04,4.214,
2011/03/05,4.399,
2011/03/06,4.404,
2011/03/07,4.575,
2011/03/08,4.303,
2011/03/09,4.34,
2011/03/12,4.695,
2011/03/13,4.585,
2011/03/14,4.464,
2011/03/15,4.435,
2011/03/16,4.405,
2011/03/18,4.458,
2011/03/21,4.283,
2011/03/22,4.537,
2011/03/23,4.627,
2011/03/24,4.739,
2011/03/25,4.743,
2011/03/28,4.589,
2011/03/29,4.494,
2011/03/30,4.459,
2011/03/31,4.449,
2011/04/01,4.599,
2011/04/02,4.567,
2011/04/03,4.491,
2011/04/04,4.466,
2011/04/05,4.607,
2011/04/06,4.466,
2011/04/07,4.454,
2011/04/08,4.455,
2011/04/09,4.548,
2011/04/10,4.519,
2011/04/11,4.679,
2011/04/12,4.548,
2011/04/13,4.556,
2011/04/14,4.583,
2011/04/15,4.379,
2011/04/16,4.34,
